Date,Platform,Product_Category,Model_Name,Condition,Launch_Price_USD,Launch_Price_INR,Current_Price_USD,Current_Price_INR,Discount_Pct,Sale_Event,Stock_Status,Rating,Reviews_Count
2025-04-26,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,361.82,35976.65,39.6,None,Out of Stock,4.2,7800
2025-04-26,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,360.49,35744.78,39.800000000000004,None,In Stock,4.9,3220
2025-04-26,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,365.75,35900.89,38.9,None,In Stock,4.5,5305
2025-04-26,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,490.88,47939.07,38.6,None,Out of Stock,4.4,4557
2025-04-26,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,504.04,48438.32,36.9,None,Out of Stock,4.8,7469
2025-04-26,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,490.47,48221.81,38.6,None,Out of Stock,4.4,4066
2025-04-26,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,503.06,49051.47,37.0,None,In Stock,4.5,4835
2025-04-26,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,737.33,63274.91,26.200000000000003,None,In Stock,4.1,1950
2025-04-26,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,984.7,96184.12,1.4000000000000001,None,In Stock,4.3,845
2025-04-26,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1008.77,98613.27,-1.0,None,In Stock,4.6,1567
2025-04-26,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,1007.77,97878.16,-0.8999999999999999,None,In Stock,4.8,1848
2025-04-26,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,993.02,96488.23,17.2,None,In Stock,4.3,5066
2025-04-26,Amazon,iPhone,iPhone 13 128GB,New,799,78302,505.41,49183.59,36.7,None,In Stock,4.9,6597
2025-04-26,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,901.48,88560.02,24.8,None,Out of Stock,4.7,5904
2025-04-26,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,503.27,43195.2,37.0,None,In Stock,4.4,2332
2025-04-26,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,596.7,58639.48,25.3,None,Low Stock,4.8,1400
2025-04-26,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,788.95,77192.4,21.0,None,Out of Stock,4.7,2426
2025-04-26,Flipkart,iPhone,iPhone 14 Pro 128GB,New,999,97902,788.54,76337.25,21.099999999999998,None,In Stock,4.9,2437
2025-04-26,Flipkart,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,685.85,57346.17,31.3,None,Out of Stock,4.4,3358
2025-04-26,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,510.82,43887.73,36.1,None,Out of Stock,3.9,2056
2025-04-26,Amazon,iPhone,iPhone 15 128GB,New,799,78302,697.64,67707.32,12.7,None,In Stock,4.4,933
2025-04-26,Amazon,iPhone,iPhone 15 128GB,New,799,78302,703.79,69109.79,11.899999999999999,None,In Stock,4.8,2818
2025-04-26,Amazon,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,914.66,79099.74,23.7,None,In Stock,4.3,1881
2025-04-26,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1102.16,107738.17,8.1,None,In Stock,4.2,3167
2025-04-26,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1101.08,107079.48,8.200000000000001,None,In Stock,4.6,943
2025-04-26,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,619.31,52171.26,22.5,None,In Stock,3.9,420
2025-04-26,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,804.67,77510.25,-0.7000000000000001,None,In Stock,4.4,343
2025-04-26,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,785.07,77995.92,1.7000000000000002,None,In Stock,4.7,875
2025-04-26,Amazon,iPhone,iPhone 16 128GB,New,799,78302,814.02,79519.65,-1.9,None,In Stock,4.4,1061
2025-04-26,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1085.66,105526.93,1.2,None,In Stock,4.2,803
2025-04-26,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,907.55,76086.7,17.4,None,In Stock,4.0,742
2025-04-26,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1078.31,107079.26,1.9,None,Low Stock,4.5,1156
2025-04-26,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,922.72,77470.48,16.0,None,In Stock,4.3,503
2025-04-27,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,258.48,25686.91,39.7,None,Out of Stock,4.6,4584
2025-04-27,Flipkart,Watch,Apple Watch Series 7 (45mm),New,429,42042,255.95,25509.79,40.300000000000004,None,Low Stock,4.4,4001
2025-04-27,Amazon,Watch,Apple Watch Series 7 (45mm),Renewed/Refurbished,429,42042,213.5,18074.1,50.2,None,Low Stock,4.0,4825
2025-04-27,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,256.02,25428.73,40.300000000000004,None,In Stock,4.6,3750
2025-04-27,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,256.78,25004.56,40.1,None,Low Stock,4.7,3761
2025-04-27,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,255.63,25122.71,40.400000000000006,None,In Stock,4.9,4428
2025-04-27,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,260.55,25752.23,39.300000000000004,None,Low Stock,4.5,4335
2025-04-27,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,277.34,23649.69,35.4,None,In Stock,4.4,2649
2025-04-27,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,334.78,33281.97,22.0,None,In Stock,4.7,974
2025-04-27,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,323.66,31409.3,24.6,None,In Stock,4.3,1390
2025-04-27,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,327.68,32700.98,23.599999999999998,None,In Stock,4.2,2778
2025-04-27,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,231.5,19582.03,46.0,None,In Stock,4.2,2977
2025-04-27,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,332.1,27933.24,22.6,None,In Stock,4.0,696
2025-04-27,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,436.85,42899.38,-1.7999999999999998,None,In Stock,4.3,679
2025-04-27,Flipkart,Watch,Apple Watch Ultra,New,799,78302,587.38,56973.2,26.5,None,In Stock,4.6,1737
2025-04-27,Flipkart,Watch,Apple Watch Ultra,New,799,78302,600.07,58746.97,24.9,None,In Stock,4.2,4136
2025-04-27,Amazon,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,452.56,39224.96,43.4,None,In Stock,4.4,1654
2025-04-27,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,708.44,69935.89,11.3,None,Low Stock,4.8,2283
2025-04-27,Amazon,Watch,Apple Watch Ultra 2,Renewed/Refurbished,799,78302,558.57,47821.16,30.099999999999998,None,In Stock,4.5,2202
2025-04-27,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,703.49,68211.09,12.0,None,In Stock,4.9,1855
2025-04-27,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,689.06,66960.49,13.8,None,In Stock,4.5,2649
2025-04-27,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,593.32,59046.92,40.6,None,In Stock,4.6,7602
2025-04-27,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,984.95,96256.3,10.4,None,Out of Stock,4.8,1882
2025-04-27,Amazon,Mac,MacBook Air M3 256GB,New,1099,107702,989.64,96006.34,10.0,None,In Stock,4.8,1313
2025-04-27,Amazon,Mac,MacBook Air M3 256GB,Renewed/Refurbished,1099,107702,792.99,67486.88,27.800000000000004,None,In Stock,4.1,975
2025-04-27,Flipkart,Mac,MacBook Air M3 256GB,New,1099,107702,992.94,96006.45,9.700000000000001,None,In Stock,4.2,2179
2025-04-27,Amazon,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1713.01,169057.31,14.299999999999999,None,In Stock,4.8,6478
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1673.79,165798.7,16.3,None,Out of Stock,4.9,6695
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1490.46,128267.63,25.4,None,In Stock,4.2,3366
2025-04-27,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1811.54,180825.29,9.4,None,In Stock,4.8,2847
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1889.52,182130.37,5.5,None,In Stock,4.3,1875
2025-04-27,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1898.08,189093.09,5.0,None,Low Stock,4.2,2368
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1884.63,186526.05,5.7,None,In Stock,4.8,2318
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1406.3,117720.74,29.599999999999998,None,In Stock,4.0,1213
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2016.53,195870.96,-0.8999999999999999,None,In Stock,4.3,820
2025-04-27,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1991.84,198911.27,0.4,None,In Stock,4.7,715
2025-04-27,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1984.28,194694.95,0.7000000000000001,None,In Stock,4.9,702
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1984.05,195507.44,0.7000000000000001,None,In Stock,4.3,401
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1960.06,188673.59,1.9,None,In Stock,4.5,460
2025-04-27,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2010.12,198792.7,-0.6,None,Out of Stock,4.2,537
2025-04-27,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,2012.61,197557.05,-0.7000000000000001,None,In Stock,4.2,909
2025-04-27,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,199.3,19483.33,39.4,None,In Stock,4.5,2872
2025-04-27,Flipkart,iPad,iPad (9th Gen) 64GB,Renewed/Refurbished,329,32242,137.88,11869.34,58.099999999999994,None,Out of Stock,3.9,2808
2025-04-27,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,359.73,34818.9,39.900000000000006,None,Out of Stock,4.3,7841
2025-04-27,Flipkart,iPad,iPad Air (4th Gen) 64GB,New,599,58702,361.8,35434.83,39.6,None,In Stock,4.3,6911
2025-04-27,Amazon,iPad,iPad Air (4th Gen) 64GB,New,599,58702,352.6,34818.65,41.099999999999994,None,Out of Stock,4.7,6751
2025-04-27,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,507.38,48861.92,36.5,None,Out of Stock,4.5,3084
2025-04-27,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,Renewed/Refurbished,799,78302,394.73,32961.2,50.6,None,Out of Stock,4.3,3033
2025-04-27,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,993.16,98721.82,0.6,None,In Stock,4.9,639
2025-04-27,Amazon,iPhone,iPhone 12 64GB,New,799,78302,474.61,47049.5,40.6,None,Out of Stock,4.9,8495
2025-04-27,Flipkart,iPhone,iPhone 12 64GB,New,799,78302,486.22,47905.57,39.1,None,Out of Stock,4.5,7982
2025-04-27,Flipkart,iPhone,iPhone 12 Pro 128GB,Renewed/Refurbished,999,97902,488.78,41258.97,51.1,None,In Stock,3.9,2597
2025-04-27,Flipkart,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,491.36,42258.33,38.5,None,In Stock,4.1,2994
2025-04-27,Amazon,iPhone,iPhone 14 Pro 128GB,Renewed/Refurbished,999,97902,667.7,57168.38,33.2,None,In Stock,4.4,1687
2025-04-27,Amazon,iPhone,iPhone 15 128GB,Renewed/Refurbished,799,78302,524.86,43836.3,34.300000000000004,None,In Stock,4.0,3230
2025-04-27,Flipkart,iPhone,iPhone 15 Pro Max 256GB,Renewed/Refurbished,1199,117502,782.09,67239.32,34.8,None,Low Stock,3.9,2354
2025-04-27,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1098.28,105685.37,8.4,None,In Stock,4.5,1919
2025-04-27,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1095.9,106647.5,8.6,None,Low Stock,4.3,871
2025-04-27,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1093.26,106474.69,8.799999999999999,None,In Stock,4.6,1951
2025-04-27,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,796.03,78108.8,0.4,None,In Stock,4.3,443
2025-04-27,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,798.04,76988.25,0.1,None,In Stock,4.4,413
2025-04-27,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1104.22,108092.13,-0.5,None,In Stock,4.4,925
2025-04-27,Flipkart,iPhone,iPhone 16 Pro 256GB,Renewed/Refurbished,1099,107702,937.5,79138.04,14.7,None,Out of Stock,3.9,464
2025-04-27,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1113.94,109996.87,-1.4000000000000001,None,In Stock,4.3,1165
2025-04-28,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,262.38,26107.17,38.800000000000004,None,Low Stock,4.6,3625
2025-04-28,Amazon,Watch,Apple Watch Series 7 (45mm),New,429,42042,254.52,25236.84,40.699999999999996,None,Low Stock,4.5,3063
2025-04-28,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,260.29,25105.33,39.300000000000004,None,In Stock,4.5,2193
2025-04-28,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,262.54,25803.2,38.800000000000004,None,In Stock,4.6,3581
2025-04-28,Amazon,Watch,Apple Watch Series 8 (45mm),New,429,42042,254.91,25098.03,40.6,None,In Stock,4.7,3895
2025-04-28,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,238.34,20465.45,44.4,None,In Stock,4.2,2915
2025-04-28,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,334.38,32248.07,22.1,None,In Stock,4.8,1896
2025-04-28,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,315.96,26824.19,26.400000000000002,None,In Stock,4.3,547
2025-04-28,Amazon,Watch,Apple Watch Series X (45mm),New,429,42042,429.17,42250.23,-0.0,None,In Stock,4.5,328
2025-04-28,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,298.86,25643.33,30.3,None,In Stock,4.1,549
2025-04-28,Flipkart,Watch,Apple Watch Ultra,New,799,78302,589.6,58073.88,26.200000000000003,None,In Stock,4.3,4232
2025-04-28,Flipkart,Watch,Apple Watch Ultra,New,799,78302,590.46,58417.32,26.1,None,In Stock,4.6,1508
2025-04-28,Flipkart,Watch,Apple Watch Ultra,New,799,78302,600.73,58777.98,24.8,None,In Stock,4.5,3516
2025-04-28,Amazon,Watch,Apple Watch Ultra,New,799,78302,595.65,57793.71,25.5,None,In Stock,4.7,3665
2025-04-28,Flipkart,Watch,Apple Watch Ultra,New,799,78302,598.36,58629.91,25.1,None,In Stock,4.4,5182
2025-04-28,Amazon,Watch,Apple Watch Ultra,New,799,78302,588.17,56499.27,26.400000000000002,None,In Stock,4.8,2790
2025-04-28,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,694.74,68966.1,13.0,None,Low Stock,4.2,1304
2025-04-28,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,700.82,68005.93,12.3,None,In Stock,4.2,1228
2025-04-28,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,711.8,70506.79,10.9,None,In Stock,4.3,2095
2025-04-28,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,590.32,58125.62,40.9,None,Out of Stock,4.8,5520
2025-04-28,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,608.43,60157.84,39.1,None,Out of Stock,4.7,6974
2025-04-28,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1009.8,97341.1,15.8,None,Low Stock,4.6,1445
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M1 Pro 512GB,New,1999,195902,1694.54,164189.43,15.2,None,Out of Stock,4.3,5889
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,Renewed/Refurbished,1999,195902,1314.15,113329.97,34.300000000000004,None,In Stock,4.2,3519
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1767.14,171242.0,11.600000000000001,None,In Stock,4.8,4513
2025-04-28,Amazon,Mac,MacBook Pro 14-inch M2 Pro 512GB,New,1999,195902,1804.39,173820.88,9.700000000000001,None,In Stock,4.6,3093
2025-04-28,Amazon,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1864.63,179971.52,6.7,None,In Stock,4.8,1047
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,New,1999,195902,1890.65,184228.3,5.4,None,In Stock,4.9,1944
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1362.27,117093.74,31.900000000000002,None,In Stock,4.0,884
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M3 Pro 512GB,Renewed/Refurbished,1999,195902,1415.93,122397.84,29.2,None,In Stock,4.3,1002
2025-04-28,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1963.36,190596.36,1.7999999999999998,None,Low Stock,4.2,739
2025-04-28,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1552.82,130143.29,22.3,None,Out of Stock,4.3,683
2025-04-28,Amazon,Mac,MacBook Pro 14-inch M4 Pro 512GB,Renewed/Refurbished,1999,195902,1428.41,121194.77,28.499999999999996,None,In Stock,3.8,1003
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1994.62,197400.95,0.2,None,In Stock,4.4,259
2025-04-28,Flipkart,Mac,MacBook Pro 14-inch M4 Pro 512GB,New,1999,195902,1978.9,196531.24,1.0,None,Out of Stock,4.7,800
2025-04-28,Flipkart,iPad,iPad (9th Gen) 64GB,New,329,32242,193.58,18803.82,41.199999999999996,None,Low Stock,4.8,3007
2025-04-28,Amazon,iPad,iPad Air (5th Gen) 64GB,Renewed/Refurbished,599,58702,261.39,21970.32,56.39999999999999,None,In Stock,4.4,5638
2025-04-28,Amazon,iPad,iPad Air (5th Gen) 64GB,New,599,58702,359.57,35927.63,40.0,None,Low Stock,4.8,3482
2025-04-28,Amazon,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,506.48,50062.94,36.6,None,In Stock,4.7,7359
2025-04-28,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,492.86,47874.48,38.3,None,In Stock,4.5,5919
2025-04-28,Flipkart,iPad,iPad Pro 11-inch (M1) 128GB,New,799,78302,504.78,49354.93,36.8,None,Out of Stock,4.4,6455
2025-04-28,Flipkart,iPad,iPad Pro 11-inch (M4) 256GB,Renewed/Refurbished,999,97902,720.43,61795.94,27.900000000000002,None,In Stock,4.5,817
2025-04-28,Amazon,iPad,iPad Pro 11-inch (M4) 256GB,New,999,97902,979.84,95843.3,1.9,None,In Stock,4.4,1865
2025-04-28,Amazon,iPad,iPad Pro 12.9-inch (M2) 256GB,Renewed/Refurbished,1199,117502,705.89,58968.49,41.099999999999994,None,In Stock,4.2,2499
2025-04-28,Flipkart,iPad,iPad Pro 12.9-inch (M2) 256GB,New,1199,117502,1015.95,100065.41,15.299999999999999,None,Out of Stock,4.6,1585
2025-04-28,Amazon,iPhone,iPhone 12 64GB,New,799,78302,479.08,46587.63,40.0,None,Low Stock,4.2,6737
2025-04-28,Flipkart,iPhone,iPhone 12 Pro 128GB,New,999,97902,597.93,57900.36,40.1,None,Low Stock,4.5,8777
2025-04-28,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,594.72,58754.12,40.5,None,Out of Stock,4.7,6008
2025-04-28,Amazon,iPhone,iPhone 12 Pro 128GB,New,999,97902,592.25,59088.35,40.699999999999996,None,Low Stock,4.4,6461
2025-04-28,Amazon,iPhone,iPhone 13 128GB,New,799,78302,491.53,47311.39,38.5,None,Out of Stock,4.8,3571
2025-04-28,Flipkart,iPhone,iPhone 13 Pro Max 256GB,New,1199,117502,914.07,90612.71,23.799999999999997,None,Out of Stock,4.2,3734
2025-04-28,Flipkart,iPhone,iPhone 13 Pro Max 256GB,Renewed/Refurbished,1199,117502,672.92,56108.43,43.9,None,Low Stock,4.0,5724
2025-04-28,Amazon,iPhone,iPhone 14 128GB,Renewed/Refurbished,799,78302,475.33,39956.25,40.5,None,In Stock,4.0,3352
2025-04-28,Flipkart,iPhone,iPhone 14 128GB,New,799,78302,588.01,58589.0,26.400000000000002,None,In Stock,4.3,3326
2025-04-28,Amazon,iPhone,iPhone 14 128GB,New,799,78302,607.45,59217.82,24.0,None,In Stock,4.2,1814
2025-04-28,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,812.61,79334.42,18.7,None,In Stock,4.6,1884
2025-04-28,Amazon,iPhone,iPhone 14 Pro 128GB,New,999,97902,804.3,80344.3,19.5,None,In Stock,4.4,1725
2025-04-28,Flipkart,iPhone,iPhone 15 128GB,New,799,78302,711.51,69489.39,10.9,None,Out of Stock,4.5,2890
2025-04-28,Amazon,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1082.79,108180.61,9.700000000000001,None,In Stock,4.3,1519
2025-04-28,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1080.7,106464.51,9.9,None,In Stock,4.4,2620
2025-04-28,Flipkart,iPhone,iPhone 15 Pro Max 256GB,New,1199,117502,1120.14,110502.43,6.6000000000000005,None,In Stock,4.3,1175
2025-04-28,Amazon,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,579.24,49349.2,27.500000000000004,None,Low Stock,3.9,882
2025-04-28,Flipkart,iPhone,iPhone 16 128GB,New,799,78302,806.56,80201.11,-0.8999999999999999,None,In Stock,4.6,1193
2025-04-28,Flipkart,iPhone,iPhone 16 128GB,Renewed/Refurbished,799,78302,673.31,56367.99,15.7,None,In Stock,3.8,393
2025-04-28,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1118.26,110836.58,-1.7999999999999998,None,In Stock,4.3,664
2025-04-28,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1092.35,106257.76,0.6,None,In Stock,4.8,428
2025-04-28,Flipkart,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1107.0,107702.09,-0.7000000000000001,None,In Stock,4.9,362
2025-04-28,Amazon,iPhone,iPhone 16 Pro 256GB,New,1099,107702,1101.42,109694.9,-0.2,None,In Stock,4.6,1025
2025-04-29,Amazon,Watch,Apple Watch Series 6 (44mm),New,429,42042,259.95,24992.02,39.4,None,Low Stock,4.2,2886
2025-04-29,Flipkart,Watch,Apple Watch Series 6 (44mm),New,429,42042,261.74,25692.2,39.0,None,Out of Stock,4.9,6408
2025-04-29,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,256.05,25508.15,40.300000000000004,None,In Stock,4.3,2883
2025-04-29,Flipkart,Watch,Apple Watch Series 8 (45mm),New,429,42042,261.56,26125.46,39.0,None,Out of Stock,4.7,4597
2025-04-29,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,323.54,31817.39,24.6,None,In Stock,4.9,3047
2025-04-29,Flipkart,Watch,Apple Watch Series 9 (45mm),Renewed/Refurbished,429,42042,255.64,22136.9,40.400000000000006,None,In Stock,4.4,2794
2025-04-29,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,331.05,32780.95,22.8,None,Out of Stock,4.4,1769
2025-04-29,Amazon,Watch,Apple Watch Series 9 (45mm),New,429,42042,328.64,31898.57,23.400000000000002,None,Out of Stock,4.8,1598
2025-04-29,Flipkart,Watch,Apple Watch Series 9 (45mm),New,429,42042,335.3,32877.08,21.8,None,In Stock,4.5,1259
2025-04-29,Flipkart,Watch,Apple Watch Series X (45mm),New,429,42042,423.13,41996.81,1.4000000000000001,None,Out of Stock,4.6,663
2025-04-29,Amazon,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,334.64,28201.26,22.0,None,In Stock,4.3,1230
2025-04-29,Flipkart,Watch,Apple Watch Series X (45mm),Renewed/Refurbished,429,42042,357.82,30691.6,16.6,None,In Stock,3.9,569
2025-04-29,Amazon,Watch,Apple Watch Ultra,New,799,78302,602.5,58114.68,24.6,None,In Stock,4.6,4363
2025-04-29,Flipkart,Watch,Apple Watch Ultra,New,799,78302,601.16,59398.48,24.8,None,In Stock,4.6,2135
2025-04-29,Flipkart,Watch,Apple Watch Ultra,Renewed/Refurbished,799,78302,437.13,37331.0,45.300000000000004,None,In Stock,4.2,2537
2025-04-29,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,706.94,69309.3,11.5,None,In Stock,4.6,3025
2025-04-29,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,685.69,68502.43,14.2,None,Out of Stock,4.4,3161
2025-04-29,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,692.8,67843.24,13.3,None,In Stock,4.6,1401
2025-04-29,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,702.26,69556.88,12.1,None,In Stock,4.3,1955
2025-04-29,Flipkart,Watch,Apple Watch Ultra 2,New,799,78302,693.78,68623.67,13.200000000000001,None,In Stock,4.5,3075
2025-04-29,Amazon,Watch,Apple Watch Ultra 2,New,799,78302,693.34,67001.83,13.200000000000001,None,In Stock,4.4,1502
2025-04-29,Flipkart,Mac,MacBook Air M1 256GB,Renewed/Refurbished,999,97902,467.43,40265.34,53.2,None,Out of Stock,4.2,3370
2025-04-29,Flipkart,Mac,MacBook Air M1 256GB,New,999,97902,598.5,57495.59,40.1,None,In Stock,4.6,3303
2025-04-29,Amazon,Mac,MacBook Air M1 256GB,New,999,97902,605.79,60402.88,39.4,None,Out of Stock,4.4,2533
2025-04-29,Amazon,Mac,MacBook Air M2 256GB,New,1199,117502,1018.62,100464.95,15.0,None,In Stock,4.4,5096
2025-04-29,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,993.27,95617.31,17.2,None,Low Stock,4.6,3021
2025-04-29,Flipkart,Mac,MacBook Air M2 256GB,New,1199,117502,992.33,96824.64,17.2,None,In Stock,4.6,3385
